0,1,2,3,4,5,6,7,8,9,10,11,12
5,,,,,,NOUN,NOUN,ADJF,NOUN,,3,0
10,PREP,,,,,ADJF,ADJF,CONJ,ADJF,NOUN,1,0
21,NOUN,NOUN,ADJF,ADJF,,NOUN,,NOUN,INFN,PREP,1,0
6,ADJF,ADJF,INFN,NOUN,PREP,,,,,,7,0
12,NOUN,PREP,NOUN,NOUN,NOUN,ADVB,INFN,NOUN,ADJF,NOUN,1,0
8,,,,,,NOUN,NOUN,PREP,NOUN,PREP,1,0
4,,,,,,ADJF,ADJF,NOUN,,,6,0
20,INFN,NOUN,PREP,NOUN,PREP,NOUN,,NOUN,PREP,NOUN,1,0
29,NOUN,ADJF,,,,CONJ,NOUN,INFN,PREP,NOUN,1,0
23,PREP,NOUN,ADJF,NOUN,PREP,NOUN,NOUN,,,,1,0
3,,,,,,PREP,NOUN,,,,4,0
15,NOUN,NOUN,ADJF,,,ADVB,,,,,1,0
22,PREP,NOUN,ADJF,PREP,NOUN,ADJF,NOUN,,,,3,0
33,NOUN,NUMR,,,,ADJF,ADJF,INFN,PREP,NOUN,1,0
3,,,,,,NOUN,PREP,,,,5,1
5,ADJF,,,,,,ADJF,,,,1,0
13,NOUN,NOUN,ADJF,,,NOUN,,NOUN,ADJF,NOUN,1,0
28,NOUN,PREP,NOUN,NOUN,ADJF,NOUN,ADJF,INFN,NOUN,ADJF,4,0
4,,,,,,ADJF,NOUN,NOUN,,,1,0
3,NOUN,,,,,NOUN,,,,,10,1
6,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,5940,0
8,,,,,,,NOUN,PREP,NOUN,PREP,1,0
16,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
18,NOUN,NOUN,NOUN,PREP,INFN,NOUN,ADVB,INFN,ADJF,NOUN,1,0
4,NOUN,ADJF,NOUN,,,,,,,,1,0
5,NOUN,PREP,INFN,NOUN,,,,,,,2,0
22,NOUN,,NOUN,NOUN,ADJF,NOUN,CONJ,ADJF,NOUN,,1,0
6,,,,,,PREP,NOUN,PREP,NOUN,ADJF,10,0
27,ADJF,CONJ,NOUN,,NOUN,NOUN,,NOUN,NOUN,,10,0
13,ADJF,NOUN,NOUN,ADJF,ADJF,PREP,NOUN,,,,6,0
9,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,40,0
37,CONJ,NOUN,ADJF,NOUN,NOUN,ADJF,NOUN,,,,1,0
17,PREP,NPRO,INFN,CONJ,NOUN,NPRO,NOUN,PREP,ADJF,NOUN,1,0
21,,CONJ,NOUN,,PREP,INFN,PREP,NUMR,NOUN,PREP,6,0
26,PREP,NOUN,,,CONJ,,,NOUN,ADJF,,1,0
30,ADJF,PREP,NOUN,PREP,NOUN,PREP,NOUN,NOUN,ADVB,,1,0
5,,,,,,,NOUN,PREP,ADJF,,1,0
13,,,,,,ADJF,NOUN,ADJF,NOUN,CONJ,6,0
30,ADJF,NUMR,PREP,ADJF,NOUN,NOUN,PREP,NOUN,INFN,PREP,3,0
12,PREP,ADJF,NOUN,NOUN,PREP,ADJF,NOUN,ADJF,ADJF,NOUN,3,0
22,NOUN,INFN,PRCL,,,NOUN,,,,,3,0
3,ADJF,NOUN,,,,,,,,,1,0
11,NOUN,NOUN,NOUN,,,NOUN,INFN,NOUN,ADJF,NOUN,1,0
4,,,,,,NOUN,,NOUN,,,10,0
4,NOUN,NOUN,PREP,,,,,,,,1,0
7,,,,,,PREP,NOUN,PREP,NOUN,NOUN,1,0
20,PREP,NOUN,NOUN,PREP,INFN,ADJF,NOUN,CONJ,INFN,NOUN,1,0
16,NOUN,NOUN,PREP,NOUN,NOUN,PREP,NOUN,INFN,ADVB,ADJF,1,0
16,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
3,ADJF,,,,,ADJF,,,,,10,0
6,,,,,,NOUN,INFN,PREP,NOUN,NOUN,6,0
14,,,,,,CONJ,NOUN,ADJF,ADJF,NOUN,1,0
71,PREP,,,NOUN,NOUN,ADVB,PREP,NOUN,PREP,NOUN,6,0
6,ADJF,ADVB,,,,,,NOUN,,,1,0
7,NOUN,PREP,NOUN,PREP,INFN,,,,,,10,0
9,PRCL,,,,,NOUN,ADJF,NOUN,CONJ,NOUN,1,0
4,,,,,,NOUN,,NOUN,,,1,0
3,,,,,,PREP,NOUN,,,,58,0
6,,,,,,NOUN,NOUN,PREP,,NOUN,6,0
10,,,,,,,,,,NOUN,1,0
3,NOUN,PREP,,,,,,,,,1,0
32,PREP,INFN,INFN,NOUN,NOUN,NOUN,ADJF,NOUN,INFN,NOUN,1,0
24,NOUN,CONJ,NOUN,,INFN,NOUN,,NOUN,,,1,0
24,NOUN,PREP,NOUN,NOUN,ADJF,NOUN,NOUN,PREP,NOUN,NOUN,3,0
16,NOUN,ADJF,ADJF,,,NOUN,INFN,,NOUN,NUMR,1,0
5,ADJF,NOUN,,,,NOUN,ADJF,,,,1,0
5,ADJF,NOUN,,,,NOUN,ADJF,,,,1,0
3,PREP,INFN,,,,,,,,,4,0
8,PREP,NOUN,ADJF,,NOUN,ADJF,NOUN,,,,1,0
46,ADJF,CONJ,NOUN,PREP,NOUN,ADVB,INFN,PREP,NOUN,PREP,3,0
26,CONJ,NOUN,NOUN,NOUN,PREP,NOUN,NOUN,CONJ,NOUN,NOUN,1,0
3,,,,,,NOUN,,,,,1,0
17,NOUN,NOUN,NOUN,NOUN,,ADJF,NOUN,NOUN,NOUN,PREP,1,0
3,,,,,,PREP,NOUN,,,,29,0
5,,,,,,ADJF,ADJF,PREP,ADJF,,2,1
13,,,,,,PREP,NOUN,PREP,NOUN,,12,0
38,PREP,INFN,INFN,ADJF,CONJ,,ADVB,PRCL,ADJF,NOUN,3,0
20,NOUN,,NOUN,ADJF,NOUN,NOUN,ADJF,ADJF,NOUN,,1,0
21,ADJF,PREP,NOUN,ADJF,NOUN,PREP,NOUN,NOUN,,,1,0
23,INFN,PRCL,,,INFN,NOUN,NOUN,,,,3,0
3,NOUN,ADJF,,,,,,,,,27852,0
16,PREP,NOUN,INFN,ADVB,NOUN,CONJ,ADVB,NOUN,PREP,NOUN,1,0
56,INFN,NOUN,NOUN,ADJF,ADVB,NOUN,PREP,NOUN,CONJ,NOUN,6,0
38,ADJF,NOUN,NOUN,ADJF,NOUN,NOUN,,NOUN,PREP,ADJF,1,0
29,PREP,NOUN,NOUN,ADJF,INFN,CONJ,INFN,PREP,ADJF,NOUN,1,0
24,NOUN,PREP,NOUN,NOUN,PREP,NOUN,NOUN,ADJF,NOUN,NOUN,1,0
16,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
15,NOUN,PREP,NOUN,ADJF,NOUN,NOUN,,,,,6,0
8,,,,,,NOUN,CONJ,NOUN,INFN,PREP,3,0
32,NOUN,NOUN,PREP,INFN,PREP,ADJF,NOUN,CONJ,ADJF,NOUN,1,0
99,ADJF,NOUN,ADJF,PREP,ADJF,PREP,NOUN,NOUN,CONJ,ADVB,3,0
32,ADJF,ADJF,PREP,ADJF,INFN,ADJF,NOUN,INFN,NOUN,PREP,6,0
57,ADJF,PREP,ADJF,NOUN,ADJF,ADJF,NOUN,NOUN,,NOUN,6,0
29,ADJF,NOUN,PREP,NOUN,NOUN,PREP,,NOUN,PREP,NOUN,1,0
4,,,,,,PREP,ADJF,NOUN,,,2,0
6,,,,,,ADJF,NOUN,CONJ,ADVB,ADJF,6,0
27,ADJF,NOUN,INFN,,ADJF,NOUN,PREP,NOUN,NOUN,CONJ,1,0
14,,NOUN,ADJF,ADJF,NOUN,NOUN,INFN,NOUN,INFN,PREP,1,0
28,ADJF,PREP,NOUN,PREP,NOUN,PREP,NOUN,ADJF,NOUN,PREP,1,0
40,ADJF,NOUN,PREP,INFN,NOUN,PREP,NOUN,NOUN,NOUN,PREP,1,0
15,NOUN,PREP,INFN,CONJ,INFN,,,,,,3,0
22,ADJF,CONJ,CONJ,NOUN,CONJ,ADJF,NOUN,,,,1,0
12,,,,,,NOUN,,,,NOUN,1,0
35,PREP,ADVB,INFN,INFN,NOUN,NOUN,NOUN,,CONJ,CONJ,1,0
22,NOUN,NOUN,NPRO,NOUN,INFN,,,,,,1,0
18,,CONJ,NOUN,NOUN,NOUN,PREP,NOUN,ADJF,NOUN,ADJF,1,0
39,NOUN,NOUN,NOUN,NOUN,NOUN,PREP,NOUN,NOUN,INFN,CONJ,3,0
8,,,,,,NOUN,NOUN,PREP,NOUN,PREP,1,0
3,NOUN,,,,,NOUN,,,,,1,0
41,ADJF,PREP,INFN,NOUN,NOUN,PREP,NOUN,PREP,NOUN,NOUN,1,0
33,NOUN,NPRO,INFN,NOUN,CONJ,NOUN,,NOUN,CONJ,NOUN,1,0
42,,CONJ,NOUN,PREP,NOUN,NOUN,CONJ,,ADJF,NOUN,1,0
42,NOUN,ADJF,NOUN,ADJF,ADJF,CONJ,ADJF,NOUN,NOUN,NOUN,1,0
31,PREP,INFN,NOUN,INFN,NOUN,ADJF,NOUN,ADJF,ADVB,INFN,1,0
16,NOUN,NOUN,PREP,NOUN,ADJF,NOUN,,NOUN,CONJ,NOUN,3,0
3,,,,,,PREP,ADJF,,,,12,0
17,ADJF,NOUN,INFN,NOUN,PREP,ADJF,NOUN,ADJF,ADJF,NOUN,1,0
24,NOUN,NOUN,NOUN,INFN,,INFN,NUMR,ADJF,NOUN,ADJF,1,0
3,,,,,,NOUN,PREP,,,,3,0
87,NOUN,PREP,NOUN,NUMR,PREP,INFN,ADVB,NOUN,INFN,NOUN,1,0
50,PREP,INFN,NOUN,CONJ,NOUN,CONJ,INFN,NOUN,PREP,NOUN,1,0
3,,,,,,NOUN,,,,,2,0
16,NOUN,ADJF,ADJF,CONJ,NOUN,NOUN,INFN,PREP,,NOUN,1,0
3,,,,,,CONJ,NOUN,,,,5,0
11,,,,,,NOUN,NOUN,PREP,NOUN,ADJF,1,0
45,NOUN,CONJ,NOUN,NOUN,ADJF,CONJ,ADJF,NOUN,PREP,NOUN,1,0
5,ADJF,NOUN,,,,NOUN,ADJF,,,,1,0
23,,,,,,PREP,ADJF,NOUN,CONJ,CONJ,1,0
20,NOUN,NOUN,ADJF,NOUN,,INFN,ADJF,NOUN,NOUN,,1,0
4,,,,,,NOUN,,NOUN,,,6,0
7,NOUN,ADJF,NOUN,ADJF,,NOUN,ADJF,,,,1,0
13,NOUN,ADJF,,,NOUN,NOUN,,NOUN,PREP,NOUN,1,0
14,NOUN,PREP,INFN,NOUN,NOUN,NOUN,,,,,1,0
4,ADJF,ADJF,INFN,,,,,,,,9,1
3,NOUN,,,,,NOUN,,,,,3,0
4,NOUN,NOUN,ADJF,,,,,,,,1,0
20,PREP,NOUN,ADJF,ADJF,ADJF,ADJF,NOUN,PREP,NOUN,NOUN,3,0
15,NOUN,CONJ,NOUN,PREP,NOUN,NOUN,PREP,NOUN,ADJF,NOUN,1,0
4,PREP,,,,,INFN,PREP,,,,1,0
21,NOUN,NOUN,NOUN,ADVB,NOUN,,,,,,3,0
33,NOUN,ADJF,PREP,,,INFN,NOUN,INFN,ADJF,NOUN,1,0
12,PREP,INFN,NOUN,PREP,,CONJ,INFN,NOUN,INFN,PREP,1,0
13,NOUN,ADJF,ADJF,ADVB,NOUN,NOUN,,NOUN,PREP,NOUN,1,0
16,NOUN,NOUN,ADJF,CONJ,NOUN,NOUN,INFN,PREP,,NOUN,1,0
6,NOUN,ADJF,,,,NOUN,,NOUN,,,1,0
48,PREP,NOUN,ADJF,CONJ,ADJF,INFN,PREP,NOUN,,NOUN,1,0
20,NOUN,ADJF,NOUN,,ADVB,ADVB,,NOUN,,,1,0
22,PREP,NOUN,PREP,NOUN,ADJF,NOUN,NOUN,NOUN,,,1,0
9,NOUN,NOUN,NOUN,,,PREP,NOUN,ADJF,ADJF,NOUN,1,0
5,,,,,,NOUN,NOUN,,NOUN,,1,0
16,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
62,ADJF,NOUN,PREP,ADVB,INFN,PREP,NOUN,PREP,ADJF,ADJF,10,0
9,PREP,INFN,NOUN,NOUN,NOUN,NOUN,,,,,1,0
43,NOUN,ADJF,INTJ,CONJ,,ADJF,NOUN,NOUN,NOUN,CONJ,1,0
3,NOUN,,,,,NOUN,,,,,1,0
33,PREP,,NPRO,PREP,NOUN,,,,,,10,0
3,PREP,NOUN,,,,,,,,,1,0
18,PREP,,,,,PREP,,NOUN,ADVB,NOUN,1,0
18,ADJF,PREP,VERB,,,PREP,NOUN,ADJF,NOUN,NOUN,1,0
9,,,,,,NOUN,ADJF,ADJF,NOUN,,1,0
7,NOUN,ADJF,ADJF,,,NOUN,,NOUN,,,1,0
3,,,,,,ADVB,NOUN,,,,9,0
11,ADJF,ADJF,NOUN,NOUN,ADJF,ADJF,NOUN,,,,1,0
3,PREP,INFN,,,,,,,,,11,0
15,,,,,,PREP,NOUN,NOUN,PREP,,1,0
3,,,,,,NOUN,CONJ,,,,2,0
3,,,,,,,NOUN,,,,1,0
51,NOUN,ADJF,CONJ,NOUN,NOUN,NOUN,NOUN,,,NPRO,1,0
3,,,,,,NOUN,NOUN,,,,4,0
13,PREP,ADVB,NOUN,ADJF,NOUN,ADVB,CONJ,NOUN,PREP,NOUN,1,0
16,ADJF,NOUN,PREP,INFN,INFN,,,,,,1,0
3,,,,,,ADJF,ADJF,,,,1,0
10,NOUN,ADJF,ADJF,NOUN,,NOUN,,NOUN,ADJF,ADJF,1,0
10,ADJF,ADJF,,NOUN,NOUN,ADJF,NOUN,PREP,NOUN,,3,0
38,ADJF,NOUN,ADJF,PREP,INFN,PREP,NOUN,,,NOUN,10,0
21,,,,,,ADJF,NOUN,INFN,ADJF,NOUN,6,0
3,PREP,INFN,,,,,,,,,3,0
29,ADJF,PREP,NOUN,ADJF,INFN,ADVB,INFN,,PREP,ADJF,1,0
13,NOUN,ADJF,,,,NOUN,,NOUN,ADJF,ADJF,1,0
3,,,,,,ADJF,NOUN,,,,532,0
49,,,,,,NOUN,ADJF,NOUN,,NOUN,1,0
3,NOUN,NOUN,,,,,,,,,2,0
22,PREP,NOUN,,PREP,NOUN,NOUN,PREP,NOUN,NOUN,NOUN,1,0
5,ADJF,NOUN,,,,NOUN,ADJF,,,,1,0
10,PREP,NOUN,NOUN,ADJF,NOUN,NOUN,NOUN,,,,3,0
16,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
3,,,,,,NOUN,ADJF,,,,6,0
3,,,,,,PREP,ADJF,,,,9,0
19,NOUN,PREP,NOUN,INFN,NOUN,PREP,ADJF,PREP,NOUN,INFN,3,0
16,ADJF,ADVB,NOUN,ADJF,NOUN,INFN,ADJF,ADJF,NOUN,ADJF,6,0
15,NOUN,NOUN,NOUN,,,PREP,ADJF,NOUN,NOUN,ADJF,1,0
6,NOUN,,,,,NOUN,PREP,NOUN,NOUN,,1,0
3,PREP,NOUN,,,,,,,,,2,0
18,NOUN,NOUN,,PREP,,NOUN,CONJ,NPRO,NOUN,NOUN,6,0
3,PREP,,,,,NOUN,,,,,1,0
25,ADJF,PREP,CONJ,NOUN,ADJF,INFN,NPRO,PREP,NOUN,ADJF,1,0
3,NOUN,,,,,NOUN,,,,,1,0
17,NOUN,ADJF,NOUN,PREP,NOUN,NOUN,NOUN,,NOUN,PREP,3,0
8,,,,,,NOUN,PREP,ADJF,ADJF,NOUN,1,0
5,ADJF,NOUN,,,,NOUN,ADJF,,,,1,0
3,,,,,,NOUN,,,,,3,0
12,ADJF,PREP,INFN,INFN,,NOUN,NOUN,CONJ,NOUN,NOUN,3,0
24,NOUN,ADJF,PREP,NOUN,NOUN,NOUN,INFN,ADVB,CONJ,ADVB,1,0
9,NOUN,NOUN,NOUN,,,ADJF,ADJF,ADJF,ADJF,NOUN,3,0
66,ADJF,PREP,INFN,NOUN,INFN,CONJ,INFN,NOUN,ADVB,CONJ,1,0
4,,,,,,PREP,NOUN,CONJ,,,2,0
4,,,,,,NOUN,ADJF,NOUN,,,10,0
26,PREP,INFN,,NOUN,NOUN,PREP,ADJF,NOUN,NOUN,NOUN,1,0
22,ADJF,NOUN,ADJF,PREP,INFN,CONJ,INFN,PREP,NOUN,,1,0
3,,,,,,PREP,NOUN,,,,14,0
55,ADJF,PREP,CONJ,NOUN,PRCL,PREP,ADJF,NOUN,VERB,ADVB,55,0
11,ADJF,NOUN,NOUN,ADJF,NOUN,,,,,,1,0
8,,,,,,NOUN,NOUN,PREP,NOUN,PREP,1,0
3,,,,,,ADJF,ADJF,,,,102,0
8,NPRO,NOUN,,,,NOUN,ADVB,INFN,ADJF,NOUN,1,0
3,NOUN,,,,,NOUN,,,,,1,0
16,ADJF,ADJF,,,,CONJ,ADVB,NOUN,PREP,NOUN,10,0
3,,,,,,NOUN,ADJF,,,,1,0
8,,,,,,NOUN,NOUN,PREP,NOUN,PREP,1,0
3,,,,,,ADJF,NOUN,,,,12,0
5,NOUN,NOUN,ADJF,ADJF,,,,,,,1,0
37,NOUN,NOUN,PREP,NOUN,NOUN,NOUN,CONJ,NOUN,NOUN,NOUN,3,0
4,PREP,,,,,PREP,NOUN,,,,4,0
23,ADJF,PREP,INFN,NOUN,NOUN,NOUN,NOUN,,,,3,0
4,NOUN,ADJF,ADJF,,,,,,,,7,0
46,NOUN,NOUN,PREP,NOUN,PREP,PREP,ADJF,ADJF,NOUN,,3,0
14,,,,,,ADJF,NOUN,ADVB,NOUN,PREP,1,0
3,,,,,,ADJF,NOUN,,,,35,0
24,NOUN,INFN,ADJF,CONJ,ADJF,INFN,NOUN,NOUN,INFN,ADVB,3,0
22,,,,,,NOUN,PREP,NOUN,ADJF,ADJF,3,0
27,,,,,,NOUN,CONJ,NOUN,PREP,ADJF,6,0
3,,,,,,ADJF,NOUN,,,,4,0
5,NOUN,PREP,NOUN,ADJF,,,,,,,1,0
21,,INFN,NOUN,CONJ,ADJF,NOUN,PREP,NOUN,,,1,0
20,,,,,,INFN,,NOUN,NOUN,ADJF,15,0
19,NOUN,NOUN,,,,NOUN,NOUN,,NOUN,CONJ,3,0
7,NOUN,ADVB,CONJ,NOUN,NOUN,,,,,,1,0
18,CONJ,NOUN,NOUN,PREP,ADJF,NOUN,PREP,NPRO,,,1,0
11,,,,,,NOUN,,NOUN,PREP,ADJF,1,0
22,NOUN,PREP,INFN,NOUN,NOUN,CONJ,INFN,NOUN,NOUN,INFN,6,0
3,,,,,,PREP,ADJF,,,,3,0
21,ADJF,ADJF,INFN,NOUN,PREP,PREP,NOUN,PREP,NOUN,ADJF,1,0
4,,,,,,NOUN,NOUN,ADJF,,,1,0
17,NOUN,ADJF,,,,ADJF,INFN,NOUN,NOUN,ADJF,1,0
4,,,,,,PREP,CONJ,NOUN,,,1,0
30,PREP,NOUN,NPRO,CONJ,NOUN,CONJ,PREP,NOUN,,,1,0
10,,,,,,,,CONJ,ADJF,,10,0
21,ADJF,PREP,,,NOUN,NOUN,NOUN,,,NOUN,3,0
4,,,,,,NOUN,,NOUN,,,2,0
5,,,,,,CONJ,ADJF,ADJF,NOUN,,3,0
21,NOUN,ADJF,NOUN,NOUN,,NOUN,ADJF,,ADJF,,3,0
3,,,,,,NOUN,ADJF,,,,5,0
5,,,,,,ADVB,PREP,NOUN,PREP,,4,0
4,,,,,,NOUN,,NOUN,,,1,0
18,NOUN,,,,,INFN,NOUN,ADJF,NOUN,PREP,1,0
6,NOUN,NOUN,NOUN,,,PREP,NOUN,,,,6,0
4,,,,,,PREP,NOUN,PREP,,,11,0
22,NOUN,NOUN,NOUN,PREP,NOUN,,,NOUN,,,1,0
4,ADJF,ADJF,,,,PREP,,,,,29,0
15,NOUN,NOUN,ADJF,ADJF,,NOUN,PREP,NOUN,ADJF,NOUN,1,0
30,NOUN,CONJ,NOUN,NOUN,INFN,ADVB,ADJF,CONJ,NOUN,CONJ,1,0
41,PREP,INFN,NOUN,,NOUN,NOUN,,NOUN,PREP,ADJF,3,0
9,NOUN,,NOUN,ADJF,NOUN,NOUN,,,,,1,0
3,,,,,,INFN,PREP,,,,1,0
13,NOUN,NOUN,NOUN,,,NOUN,NOUN,PREP,NOUN,NOUN,3,0
3,PREP,NOUN,,,,,,,,,1,0
33,NOUN,PREP,INFN,NOUN,INFN,NOUN,ADJF,ADJF,NOUN,NOUN,1,0
36,NOUN,PREP,,NOUN,NOUN,NOUN,PREP,NOUN,ADJF,NOUN,6,0
19,ADJF,CONJ,NOUN,ADJF,PREP,INFN,ADJF,NOUN,,,10,0
11,NOUN,,PREP,NOUN,NOUN,,ADJF,ADJF,,,1,0
32,ADJF,ADJF,PREP,ADJF,CONJ,NOUN,,NOUN,ADJF,NOUN,1,0
18,ADJF,NOUN,PREP,NOUN,NUMR,,,,,,1,0
18,NOUN,PREP,NOUN,ADJF,NOUN,NOUN,,,,,1,0
30,NOUN,PREP,NOUN,PREP,INFN,ADJF,CONJ,ADJF,PREP,NOUN,1,0
18,,ADJF,PREP,NOUN,ADJF,ADJF,,NOUN,NOUN,,1,0
16,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
25,PREP,NOUN,NOUN,NOUN,NOUN,NOUN,,,,,1,0
30,NOUN,NOUN,ADJF,PREP,NOUN,PREP,NOUN,ADJF,ADJF,NOUN,6,0
14,ADJF,ADJF,,,CONJ,ADJF,NOUN,,,,1,0
8,INFN,,,NOUN,NOUN,ADVB,ADJF,,,,1,0
3,,,,,,INFN,CONJ,,,,10,0
11,NOUN,NOUN,NOUN,NOUN,,PREP,NOUN,NOUN,NOUN,NOUN,1,0
10,ADJF,NOUN,NOUN,ADJF,,NOUN,,INFN,PREP,ADJF,1,0
15,ADJF,ADJF,ADJF,,NUMR,ADJF,NOUN,,,,6,0
43,NOUN,PREP,INFN,NOUN,NPRO,PREP,,NOUN,NOUN,NOUN,6,0
14,NOUN,ADJF,ADJF,NOUN,CONJ,NOUN,CONJ,PREP,NOUN,NOUN,1,0
18,ADJF,PREP,INFN,NOUN,,PREP,NOUN,,NOUN,PREP,1,0
24,NOUN,CONJ,NOUN,ADJF,CONJ,ADJF,,,,,3,0
14,NOUN,NOUN,ADJF,,,NOUN,,NOUN,PREP,NOUN,1,0
3,,,,,,ADJF,NOUN,,,,1,0
20,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,ADJF,,,3,0
17,NOUN,NOUN,NOUN,ADJF,CONJ,CONJ,ADJF,NOUN,NOUN,NOUN,1,0
3,CONJ,NOUN,,,,,,,,,2,0
28,ADJF,PREP,NOUN,ADJF,NOUN,NOUN,NOUN,ADJF,NOUN,CONJ,6,0
23,NOUN,,NOUN,PREP,NOUN,CONJ,NOUN,INFN,ADJF,NOUN,1,0
34,NOUN,NOUN,ADJF,NOUN,PREP,NOUN,,NOUN,CONJ,CONJ,3,0
39,NOUN,PREP,CONJ,NOUN,ADJF,NOUN,ADJF,ADVB,CONJ,CONJ,6,0
18,ADJF,NOUN,NOUN,NOUN,,ADJF,NOUN,PREP,NOUN,NOUN,1,0
30,NOUN,NOUN,ADJF,,,ADJF,,NOUN,PREP,NOUN,3,0
3,,,,,,ADJF,NOUN,,,,5,0
5,PREP,,,,,PREP,NOUN,PREP,,,1,0
4,,,,,,PREP,ADJF,NOUN,,,1,0
62,PRCL,NOUN,NOUN,,PREP,PREP,,PREP,,CONJ,3,0
14,PREP,NOUN,NOUN,NOUN,NOUN,INFN,PREP,ADJF,NOUN,CONJ,1,0
8,ADJF,ADVB,,,,INFN,PREP,NOUN,NOUN,ADJF,3,0
6,,,,,,PREP,ADJF,NOUN,PREP,NOUN,12,0
8,,,,,,NOUN,NOUN,PREP,NOUN,PREP,1,0
3,ADJF,ADVB,,,,,,,,,2,0
24,PREP,INFN,ADVB,NPRO,NOUN,PREP,ADJF,NOUN,NOUN,PREP,1,0
18,NOUN,,PREP,NOUN,NOUN,ADJF,NOUN,ADJF,ADJF,NOUN,3,0
23,NOUN,CONJ,INFN,ADJF,NOUN,PRCL,NOUN,INFN,PRED,NOUN,1,0
4,,,,,,CONJ,PREP,NOUN,,,2,0
19,NOUN,PREP,NOUN,CONJ,ADJF,NOUN,NOUN,NOUN,CONJ,ADJF,1,0
40,NOUN,NOUN,NOUN,ADJF,PREP,PREP,NOUN,ADJF,INFN,NOUN,1,0
6,,,,,,NOUN,,NOUN,CONJ,ADJF,3,0
65,NOUN,NOUN,PREP,NOUN,,,NOUN,INFN,PREP,NOUN,36,0
24,INFN,PRCL,,,INFN,NOUN,NOUN,,,,3,0
30,NOUN,ADJF,NOUN,ADJF,ADJF,NOUN,,NOUN,,,1,0
19,NOUN,PREP,ADVB,,PREP,INFN,INFN,NOUN,ADJF,CONJ,21,0
11,ADJF,ADJF,NOUN,,,NOUN,PREP,NOUN,NOUN,NOUN,1,0
5,ADJF,NOUN,,,,NOUN,ADJF,,,,1,0
5,ADJF,NOUN,,,,NOUN,ADJF,,,,1,0
26,NOUN,PREP,INFN,NOUN,ADJF,NOUN,,,,,1,0
13,,,,,,ADJF,NOUN,PREP,ADJF,NOUN,1,0
15,,,,,,PREP,ADJF,ADJF,NOUN,NOUN,1,0
32,PREP,INFN,NOUN,PREP,NOUN,PREP,,NOUN,PREP,NOUN,1,0
16,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
3,,,,,,PREP,NOUN,,,,33,0
3,PREP,INFN,,,,,,,,,4,0
15,PREP,NOUN,ADJF,CONJ,NOUN,,,,,,1,0
10,NOUN,CONJ,NOUN,,NOUN,,,,,,1,0
16,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
9,NOUN,NOUN,NOUN,NOUN,,PREP,ADJF,NOUN,NOUN,,1,0
3,NOUN,PREP,,,,,,,,,16,0
5,,,,,,NOUN,CONJ,NOUN,ADJF,,1,0
19,ADJF,ADJF,NOUN,NUMR,NOUN,,,,,,1,0
10,,,,,,PREP,NOUN,PREP,,NOUN,1,0
15,,,,,,,,NOUN,ADVB,NOUN,3,0
31,CONJ,NOUN,ADJF,PREP,NOUN,PREP,ADJF,NOUN,NOUN,,1,0
9,,NOUN,NOUN,NOUN,NOUN,,,,,,3,0
3,NOUN,,,,,NOUN,,,,,1,0
31,NOUN,NOUN,NOUN,NPRO,ADVB,NOUN,CONJ,NUMR,NOUN,,1,0
21,NOUN,PREP,NOUN,PREP,NOUN,NOUN,INFN,ADJF,ADJF,NOUN,1,0
32,PREP,NOUN,INFN,NOUN,,ADVB,NPRO,ADVB,INFN,NOUN,1,0
16,ADJF,NOUN,PREP,NOUN,ADJF,,,,,,1,0
70,ADJF,NOUN,ADJF,PREP,NOUN,NOUN,NOUN,PREP,NOUN,NOUN,6,0
26,INFN,ADVB,NOUN,ADJF,PREP,CONJ,INFN,ADJF,NOUN,,3,0
10,PREP,NOUN,INFN,NOUN,PREP,NOUN,PREP,NOUN,,,1,0
24,NOUN,NOUN,PREP,NOUN,ADJF,NOUN,,,,,1,0
8,,,,,,NOUN,NOUN,PREP,NOUN,PREP,1,0
27,NOUN,ADJF,NOUN,NPRO,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,1,0
6,,,,,,NOUN,,NOUN,,NOUN,1,0
3,PREP,NOUN,,,,,,,,,6,0
5,PREP,CONJ,NOUN,PREP,,,,,,,1,0
4,,,,,,PREP,NOUN,NOUN,,,2,0
13,,,,,,PREP,ADJF,NOUN,ADJF,ADJF,1,0
3,ADJF,PREP,,,,,,,,,2,0
31,ADJF,ADJF,PREP,ADJF,ADVB,ADJF,CONJ,ADVB,ADVB,INFN,1,0
3,PREP,,,,,INFN,,,,,1,0
28,PREP,CONJ,NOUN,ADJF,ADJF,ADJF,NOUN,CONJ,CONJ,ADVB,1,0
17,ADJF,NOUN,NOUN,NOUN,ADJF,PREP,NUMR,NOUN,INFN,PREP,1,0
3,NOUN,,,,,NOUN,,,,,3,0
